label,frame,time,x,y,xoffset,yoffset
t1,356,00:00:11,433.0,427.0,24.0,20.0
t1,357,00:00:11,431.0,425.0,24.0,20.0
t1,358,00:00:11,429.0,424.0,24.0,20.0
t1,359,00:00:11,426.0,421.0,24.0,20.0
t1,360,00:00:12,424.0,419.0,24.0,20.0
t1,361,00:00:12,420.0,416.0,24.0,20.0
t1,362,00:00:12,416.0,414.0,24.0,20.0
t1,363,00:00:12,414.0,413.0,24.0,20.0
t1,364,00:00:12,410.0,412.0,24.0,20.0
t1,365,00:00:12,407.0,411.0,24.0,20.0
t1,366,00:00:12,405.0,410.0,24.0,20.0
t1,367,00:00:12,401.0,408.0,24.0,20.0
t1,368,00:00:12,400.0,408.0,24.0,20.0
t1,369,00:00:12,398.0,406.0,24.0,20.0
t1,370,00:00:12,396.0,405.0,24.0,20.0
t1,371,00:00:12,395.0,405.0,24.0,20.0
t1,372,00:00:12,395.0,405.0,24.0,20.0
t1,373,00:00:12,395.0,405.0,24.0,20.0
t1,374,00:00:12,396.0,405.0,24.0,20.0
t1,375,00:00:12,396.0,405.0,24.0,20.0
t1,376,00:00:12,396.0,405.0,24.0,20.0
t1,377,00:00:12,395.0,405.0,24.0,20.0
t1,378,00:00:12,393.0,405.0,24.0,20.0
t1,379,00:00:12,391.0,401.0,24.0,20.0
t1,380,00:00:12,387.0,398.0,24.0,20.0
t1,381,00:00:12,381.0,393.0,24.0,20.0
t1,382,00:00:12,378.0,386.0,24.0,20.0
t1,383,00:00:12,375.0,382.0,24.0,20.0
t1,384,00:00:12,371.0,377.0,24.0,20.0
t1,385,00:00:12,368.0,373.0,24.0,20.0
t1,386,00:00:12,369.0,367.0,24.0,20.0
t1,387,00:00:12,367.0,361.0,24.0,20.0
t1,388,00:00:12,365.0,356.0,24.0,20.0
t1,389,00:00:12,363.0,346.0,24.0,20.0
t1,390,00:00:13,365.0,343.0,24.0,20.0
t1,391,00:00:13,367.0,338.0,24.0,20.0
t1,392,00:00:13,368.0,333.0,24.0,20.0
t1,393,00:00:13,370.0,326.0,24.0,20.0
t1,394,00:00:13,374.0,320.0,24.0,20.0
t1,395,00:00:13,376.0,318.0,24.0,20.0
t1,396,00:00:13,380.0,314.0,24.0,20.0
t1,397,00:00:13,381.0,312.0,24.0,20.0
t1,398,00:00:13,382.0,308.0,24.0,20.0
t1,399,00:00:13,383.0,306.0,24.0,20.0
t1,400,00:00:13,383.0,306.0,24.0,20.0
t1,401,00:00:13,383.0,306.0,24.0,20.0
t1,402,00:00:13,382.0,306.0,24.0,20.0
t1,403,00:00:13,382.0,306.0,24.0,20.0
t1,404,00:00:13,383.0,306.0,24.0,20.0
t1,405,00:00:13,383.0,306.0,24.0,20.0
t1,406,00:00:13,383.0,306.0,24.0,20.0
t1,407,00:00:13,383.0,305.0,24.0,20.0
t1,408,00:00:13,384.0,304.0,24.0,20.0
t1,409,00:00:13,383.0,303.0,24.0,20.0
t1,410,00:00:13,383.0,301.0,24.0,20.0
t1,411,00:00:13,383.0,299.0,24.0,20.0
t1,412,00:00:13,382.0,298.0,24.0,20.0
t1,413,00:00:13,381.0,296.0,24.0,20.0
t1,414,00:00:13,380.0,295.0,24.0,20.0
t1,415,00:00:13,378.0,293.0,24.0,20.0
t1,416,00:00:13,377.0,291.0,24.0,20.0
t1,417,00:00:13,374.0,289.0,24.0,20.0
t1,418,00:00:13,372.0,287.0,24.0,20.0
t1,419,00:00:13,369.0,286.0,24.0,20.0
t1,420,00:00:14,366.0,286.0,24.0,20.0
t1,421,00:00:14,363.0,284.0,24.0,20.0
t1,422,00:00:14,361.0,282.0,24.0,20.0
t1,423,00:00:14,359.0,280.0,24.0,20.0
t1,424,00:00:14,356.0,279.0,24.0,20.0
t1,425,00:00:14,353.0,277.0,24.0,20.0
t1,426,00:00:14,350.0,276.0,24.0,20.0
t1,427,00:00:14,348.0,274.0,24.0,20.0
t1,428,00:00:14,346.0,272.0,24.0,20.0
t1,429,00:00:14,345.0,270.0,24.0,20.0
t1,430,00:00:14,344.0,267.0,24.0,20.0
t1,431,00:00:14,343.0,263.0,24.0,20.0
t1,432,00:00:14,342.0,261.0,24.0,20.0
t1,433,00:00:14,341.0,258.0,24.0,20.0
t1,434,00:00:14,339.0,254.0,24.0,20.0
t1,435,00:00:14,339.0,251.0,24.0,20.0
t1,436,00:00:14,339.0,247.0,24.0,20.0
t1,437,00:00:14,340.0,244.0,24.0,20.0
t1,438,00:00:14,341.0,241.0,24.0,20.0
t1,439,00:00:14,340.0,239.0,24.0,20.0
t1,440,00:00:14,340.0,235.0,24.0,20.0
t1,441,00:00:14,342.0,230.0,24.0,20.0
t1,442,00:00:14,342.0,228.0,24.0,20.0
t1,443,00:00:14,345.0,225.0,24.0,20.0
